Class,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15
7173.775,135,1196.562857,231.1231667,314.4,60.32,60.32,573.832,576.248,139.1,7.469,11.828,23.4,277.4669186,1518.530171,221.9795
7997.63,168,2453.177167,193.431625,416.1,113.74,113.74,627.856,602.231,166.2,8.892,16.642,32.9,409.4091493,1890.346465,242.4535
8687.141,180,3089.466429,384.8662,514,175.263,175.263,693.531,632.471,208.7,11.066,24.447,48.4,511.4561358,2171.789438,269.7691667
8957.264,216,4960.395667,1153.3775,617.5,245.955,245.955,760.282,662.652,251.1,13.197,33.461,66.2,768.8395973,2691.748695,297.8153333
9239.094,399,7800.2852,535.6104,714.8,332.357,332.357,809.993,684.371,298.1,15.524,43.047,85.2,1004.220383,3170.1911,322.7058333
9449.75,264,5099.3355,1543.7315,820.6,437.984,437.984,906.917,726.053,359.3,18.422,59.177,117.2,899.2253333,2935.900167,364.5115
9913.783,297,9096.3165,1780.1985,930,644.765,644.765,1054.691,771.884,452.9,22.618,87.569,173.3,1329.66725,3777.0105,427.1603333
6783.988,48,229.3465556,465.4096667,113.8,10.108,10.108,487.516,550.302,117.2,6.265,0.6,11.5,170.8462685,1275.108704,195.5638333
6946.799,60,870.46175,342.8155,208.8,27.25,27.25,602.49,570.202,133.2,7.165,11.706,26.5,240.6533542,1409.354375,225.2105
7223.291,90,1196.574429,462.2463333,314.4,60.319,60.319,573.055,576.106,139.1,7.462,11.794,23.3,292.8896469,1557.805127,221.8028333
7841.579,204,1839.880375,221.0648571,416.1,113.747,113.747,627.006,602.074,166.2,8.884,16.6,32.9,363.516936,1772.728539,242.2773333
8675.033,285,3604.402667,240.5415,514,175.255,175.255,692.594,632.295,208.6,11.054,24.392,48.3,550.9740973,2249.038695,269.5391667
8952.286,180,4251.774286,384.4585,617.5,245.936,245.936,759.215,662.436,251,13.183,33.39,66.1,642.5773988,2438.659131,297.554
9289.595,294,4875.10525,446.3426667,714.8,332.288,332.288,808.999,684.204,298,15.507,42.968,85.1,744.1334931,2658.688486,322.463
9413.168,408,10198.6574,771.8655,820.6,438.094,438.094,905.886,725.889,359.2,18.401,59.081,117,1271.730658,3675.06415,364.2428333
9910.655,540,12128.59967,712.0796,930,644.781,644.781,1053.839,771.734,452.7,22.591,87.466,173.1,1513.472606,4144.352545,426.905
6923.542,36,535.406,703.111,113.8,10.708,10.708,504.559,553.235,119.6,6.389,0,13.5,217.2513333,1387.0945,199.5471667
7077.385,90,772.7638889,686.51,208.8,27.57,27.57,600.894,570.072,133.2,7.159,10.784,26.3,263.4685741,1477.171481,224.7348333
7304.812,180,837.6149,346.685,314.4,60.319,60.319,572.279,575.963,139.1,7.455,11.761,23.3,260.766325,1507.30515,221.643
7880.538,156,1471.9134,257.909,416.1,113.753,113.753,626.16,601.917,166.2,8.875,16.559,32.8,331.8282833,1716.035567,242.0851667
8753.928,195,2703.33575,481.08325,514,175.25,175.25,691.661,632.119,208.6,11.043,24.338,48.2,488.3233333,2137.0995,269.3268333
9034.311,216,4251.788,329.5358571,617.5,245.953,245.953,758.151,662.22,251,13.17,33.319,66,640.8824881,2449.18131,297.31
9248.095,315,4875.04475,446.343,714.8,332.416,332.416,808.009,684.038,298,15.491,42.888,84.9,745.7788125,2655.283125,322.221
9526.586,288,5099.3241,514.577,820.6,438.091,438.091,904.859,725.726,359.1,18.381,58.985,116.8,815.211175,2781.19635,363.9751667
9910.509,378,7277.1688,508.6285714,930,644.822,644.822,1052.983,771.583,452.6,22.564,87.361,172.9,1078.619364,3274.854729,426.6651667
6787.752,36,430.8861111,705.2785,113.8,10.984,10.984,538.807,558.779,124,6.631,0,17.6,212.8124676,1347.450102,207.6361667
6922.766,96,991.88,342.406,208.8,26.939,26.939,600.725,569.81,133.1,7.146,12.459,26.4,253.5503333,1431.465167,224.94
7256.329,180,837.6223,173.342625,314.4,60.323,60.323,571.504,575.82,139.1,7.448,11.728,23.2,246.2342438,1470.336154,221.4666667
7856.505,168,1635.475889,515.8183333,416.1,113.753,113.753,625.316,601.761,166.2,8.866,16.517,32.7,367.8550185,1784.27537,241.8933333
8730.82,165,2162.679,274.905,514,175.227,175.227,690.729,631.943,208.6,11.032,24.283,48.1,423.4770833,2003.771833,269.1145
9063.34,198,3720.333125,384.4593333,617.5,245.936,245.936,757.09,662.005,251,13.157,33.249,65.8,599.5387882,2371.594743,297.0501667
9269.595,252,6499.961,535.6124,714.8,332.397,332.397,807.021,683.871,297.9,15.474,42.809,84.8,883.2535333,2934.0609,321.9791667
9535.003,240,5099.3193,385.9325,820.6,438.068,438.068,903.835,725.564,359.1,18.361,58.889,116.6,800.3614,2753.1538,363.7248333
9985.376,513,9096.641,1780.1995,930,644.804,644.804,1052.137,771.435,452.5,22.538,87.259,172.7,1347.334792,3825.003417,426.4281667
6828.974,54,1303.4552,460.446,113.8,9.262,9.262,614.297,568.214,131.6,7.067,1.656,27.1,275.0132667,1461.6562,224.989
6955.46,60,978.5385714,682.61,208.8,26.131,26.131,598.733,569.246,132.6,7.119,14.577,26.4,277.5737976,1485.256595,224.7791667
7253.851,90,837.6362,198.1058571,314.4,60.327,60.327,570.732,575.678,139.1,7.441,11.696,23.2,240.7202548,1459.053343,221.3078333
7929.472,204,1635.492111,257.9091667,416.1,113.755,113.755,624.474,601.604,166.2,8.857,16.476,32.6,349.2685231,1759.454713,241.7018333
8624.714,210,3089.569429,384.8674,514,175.258,175.258,689.8,631.768,208.6,11.021,24.228,48,513.5308191,2166.401472,268.9028333
8981.378,360,3720.36675,384.4606667,617.5,245.945,245.945,756.032,661.791,251,13.144,33.178,65.7,612.9218681,2384.941736,296.8075
9385.095,252,5571.334,334.757875,714.8,332.297,332.297,806.036,683.706,297.9,15.457,42.73,84.6,788.9929063,2765.047313,321.7381667
9430.419,480,7284.724571,1029.153667,820.6,438.019,438.019,902.814,725.402,359,18.34,58.793,116.4,1055.93877,3247.152706,363.4581667
10008.231,297,12129.00383,1780.198,930,644.876,644.876,1051.29,771.288,452.4,22.511,87.156,172.5,1581.924903,4298.218138,426.1908333
6776.759,36,520.819,441.5213333,113.8,6.044,6.044,596.116,562.556,126.2,6.8,28.498,26.5,205.9081944,1315.823889,224.445
6965.889,84,861.936375,342.07375,208.8,26.694,26.694,598.19,569.328,132.9,7.123,13.075,26.2,241.4178438,1414.898854,224.4693333
7313.37,135,1675.2882,693.371,314.4,60.328,60.328,569.96,575.535,139.1,7.433,11.663,23.1,355.45885,1698.6262,221.1318333
7980.43,240,2102.776857,309.4912,416.1,113.754,113.754,623.633,601.448,166.1,8.848,16.435,32.5,395.4033381,1860.425343,241.494
8720.608,165,4325.4318,274.9055714,514,175.268,175.268,688.873,631.593,208.5,11.01,24.174,47.9,603.4936143,2362.535562,268.675
8945.421,198,3307.032,329.5401429,617.5,245.946,245.946,754.976,661.577,250.9,13.13,33.107,65.5,560.2628452,2273.906524,296.5316667
9327.594,210,3899.8773,382.5808571,714.8,332.38,332.38,805.053,683.541,297.8,15.441,42.651,84.4,650.0753464,2477.872026,321.481
9533.835,312,5099.3088,385.93225,820.6,437.981,437.981,901.796,725.241,358.9,18.32,58.697,116.2,806.0797542,2764.942842,363.1923333
9891.076,351,12129.06383,445.0505,930,645.087,645.087,1050.444,771.14,452.3,22.485,87.053,172.3,1475.084194,4065.212888,425.9536667
6874.045,33,193.9028,221.286,113.8,6.179,6.179,469.554,543.45,112.1,5.984,19.65,11.1,144.6820667,1240.3688,193.6396667
7078.027,66,747.1394444,680.6285,208.8,25.402,25.402,594.94,568.45,132.2,7.081,16.431,26.1,258.2144954,1467.666157,224.2003333
7307.889,135,1675.3022,173.34275,314.4,60.329,60.329,569.19,575.393,139.1,7.426,11.63,23,312.0368292,1611.043825,220.9565
7921.391,132,2943.8924,309.4914,416.1,113.756,113.756,622.794,601.292,166.1,8.839,16.393,32.5,456.4094833,1972.7718,241.3196667
8675.507,165,3089.647,274.9055714,514,175.267,175.267,687.949,631.419,208.5,10.999,24.12,47.7,500.3977976,2149.054429,268.4478333
9003.474,306,4251.984286,329.5432857,617.5,245.955,245.955,753.925,661.365,250.9,13.117,33.037,65.4,647.890131,2459.076095,296.2906667
9379.093,315,5571.188,535.6138,714.8,332.257,332.257,804.074,683.376,297.7,15.424,42.572,84.3,810.7134833,2807.991967,321.241
9438.25,360,5099.302,514.5761667,820.6,438.092,438.092,900.781,725.081,358.8,18.3,58.602,116,820.6855139,2778.470028,362.9273333
9978.925,351,14555.1106,593.3998333,930,644.847,644.847,1049.603,770.995,452.2,22.458,86.951,172.1,1689.459286,4508.880406,425.7178333
6765.319,51,138.5111667,454.8423333,113.8,8.22,8.22,448.02,542.388,111.9,5.944,0,7.2,157.5037917,1255.282083,185.9086667
7005.799,120,666.4822,170.024,208.8,25.207,25.207,592.888,568.058,131.9,7.062,16.684,25.9,213.18435,1366.052033,223.7486667
7267.419,162,1396.12,231.1238333,314.4,60.326,60.326,568.423,575.251,139.1,7.419,11.597,23,295.7571528,1571.898139,220.7983333
8008.369,216,2102.809714,257.9095,416.1,113.749,113.749,621.958,601.137,166.1,8.831,16.352,32.4,388.9246012,1852.489536,241.1296667
8587.398,255,4325.5148,962.171,514,175.232,175.232,687.026,631.245,208.5,10.988,24.066,47.6,668.0479,2469.885967,268.2375
9067.536,180,4252.104429,329.548,617.5,246.023,246.023,752.878,661.155,250.9,13.104,32.967,65.3,637.2918691,2448.785238,296.0506667
9347.592,399,7799.564,446.3453333,714.8,332.272,332.272,803.096,683.212,297.7,15.407,42.493,84.1,995.8551111,3173.262222,321.0013333
9458.664,432,7284.706,1543.7285,820.6,438.003,438.003,899.77,724.922,358.7,18.28,58.507,115.8,1094.418292,3329.616917,362.6631667
9937.766,513,8086.256889,1780.2005,930,645.128,645.128,1048.764,770.85,452,22.432,86.848,171.9,1262.708949,3648.725232,425.4656667
6841.16,51,157.026625,276.1834,113.8,9.17,9.17,459.242,544.855,113.8,6.043,0,8.5,145.7325021,1241.390004,188.74
7077.382,96,1301.3406,271.4218,208.8,24.644,24.644,588.905,567.319,131.4,7.027,18.128,25.5,272.0941167,1496.598067,223.0465
7356.939,162,1396.130833,173.342875,314.4,60.327,60.327,567.657,575.109,139,7.412,11.564,22.9,290.8474757,1577.189951,220.607
7886.337,192,2943.9466,773.729,416.1,113.749,113.749,621.124,600.982,166.1,8.822,16.311,32.3,499.9093833,2054.310267,240.9398333
8641.289,195,4325.5176,962.172,514,175.249,175.249,686.105,631.071,208.5,10.977,24.011,47.5,662.9459667,2468.871267,268.0273333
8925.612,180,3307.325222,576.7195,617.5,245.99,245.99,751.835,660.946,250.8,13.091,32.897,65.1,579.0161435,2308.857787,295.7781667
9254.091,378,5571.049857,446.3456667,714.8,332.288,332.288,802.122,683.048,297.6,15.391,42.415,84,808.2789603,2782.762421,320.7626667
9543.078,408,10198.588,385.93175,820.6,438.104,438.104,898.762,724.763,358.7,18.26,58.412,115.6,1238.652063,3632.383625,362.4161667
10023.604,405,14555.4632,890.09925,930,645.141,645.141,1047.927,770.705,451.9,22.406,86.747,171.7,1718.519121,4574.884575,425.2308333
6744.885,57,499.8766667,271.936,113.8,8.068,8.068,538.707,556.786,120.1,6.548,13.429,17.9,184.3515556,1282.594278,208.9116667
6983.669,72,921.3002857,231.563,208.8,30.61,30.61,597.843,571.215,132.4,7.224,1.385,24.5,235.7875238,1407.990381,222.4278333
7296.914,180,1196.293857,173.34025,314.4,60.29,60.29,586.862,578.484,139.4,7.594,12.38,24.5,277.8195089,1536.873018,224.87
7832.486,228,2452.9195,515.8136667,416.1,113.729,113.729,642.164,604.738,166.6,9.047,17.343,34.3,442.8735972,1926.508028,245.6986667
8570.091,210,3088.964714,274.9007143,514,175.231,175.231,709.31,635.285,209.2,11.261,25.372,50.2,506.579619,2138.864571,273.438
8886.053,180,4960.119333,461.3666,617.5,246.017,246.017,778.425,666.209,251.7,13.432,34.67,68.6,710.3379944,2558.509322,302.1726667
9248.077,378,7802.5896,382.5664286,714.8,332.531,332.531,826.653,686.982,299.2,15.819,44.396,87.9,991.9973357,3143.094005,326.825
9547.766,240,6372.828625,1029.027,820.6,437.86,437.86,924.252,728.623,360.6,18.774,60.805,120.4,962.6358021,3074.680271,368.909
10000.084,405,8083.919778,1780.176,930,644.974,644.974,1068.536,774.255,455,23.087,89.295,176.8,1256.334732,3640.692296,431.1621667
6856.745,48,316.1433333,343.90075,113.8,8.978,8.978,528.057,556.115,119.9,6.519,6.756,16.2,172.7789236,1281.261181,205.5911667
7029.04,108,725.9675,278.7708,208.8,31.441,31.441,578.156,568.729,130.6,7.104,0,21.9,224.2424417,1397.003217,217.7481667
7190.414,171,1395.684333,173.34025,314.4,60.292,60.292,586.056,578.339,139.3,7.586,12.346,24.4,293.5862986,1550.855097,224.6711667
7930.407,180,2943.5126,386.8605,416.1,113.732,113.732,641.279,604.576,166.6,9.038,17.3,34.2,468.9108417,1995.102017,245.4988333
8720.985,300,2702.895875,240.538125,514,175.229,175.229,708.334,635.103,209.1,11.249,25.316,50.1,478.9245,2108.941333,273.2003333
9062.064,252,4960.143167,288.35425,617.5,246.001,246.001,777.303,665.981,251.7,13.418,34.596,68.5,701.7914514,2571.010403,301.9163333
9267.582,315,6502.045333,535.5942,714.8,332.417,332.417,825.613,686.807,299.1,15.801,44.313,87.7,890.9672944,2944.573089,326.5556667
9564.245,384,6373.176375,617.431,820.6,438.038,438.038,923.175,728.451,360.6,18.754,60.707,120.2,940.2641979,3032.915063,368.6478333
9895.044,297,9094.524125,712.0708,930,645.011,645.011,1067.637,774.087,454.9,23.059,89.187,176.5,1242.415577,3595.608321,430.895
6862.667,48,740.1724,339.19075,113.8,7.901,7.901,559.687,559.542,122.4,6.671,15.287,20.6,211.7626792,1351.955192,214.0311667
6858.4,78,761.8684286,232.536,208.8,31.678,31.678,564.173,566.913,129.1,7.017,0,20.2,219.3302857,1361.880405,214.5671667
7170.918,153,1395.700167,277.3444,314.4,60.298,60.298,585.253,578.194,139.3,7.579,12.312,24.4,300.6732139,1561.943428,224.5063333
7930.331,144,2452.937667,386.86075,416.1,113.733,113.733,640.397,604.414,166.6,9.029,17.257,34.2,424.9384514,1907.32707,245.3161667
8706.876,150,4324.6956,274.9008571,514,175.189,175.189,707.36,634.921,209.1,11.238,25.259,50,604.3210381,2357.610243,272.9796667
8917.074,198,5952.197,329.548,617.5,245.983,245.983,776.183,665.754,251.6,13.404,34.523,68.3,783.2479167,2710.050333,301.6273333
9289.087,210,5573.076857,535.5958,714.8,332.525,332.525,824.576,686.633,299.1,15.784,44.23,87.6,804.7038048,2775.847443,326.3205
9570.712,264,5665.280556,1029.072333,820.6,438.044,438.044,922.099,728.28,360.5,18.734,60.609,120,905.4385741,2964.618148,368.3703333
9880.999,432,14551.4146,508.6227143,930,645.018,645.018,1066.741,773.92,454.7,23.031,89.079,176.3,1691.32036,4491.342386,430.6285
6781.724,36,613.4488571,680.652,113.8,8.164,8.164,574.61,561.909,124.5,6.779,13.426,22.3,230.3127381,1372.298143,217.254
6982.739,84,896.4676667,697.522,208.8,31.654,31.654,564.536,566.954,129.3,7.019,0,20.3,269.8505556,1483.530444,214.6848333
7176.425,90,1196.326714,277.345,314.4,60.296,60.296,584.451,578.05,139.3,7.571,12.279,24.3,278.7178928,1519.132119,224.3251667
7963.256,204,2452.947833,309.4886,416.1,113.709,113.709,639.516,604.252,166.5,9.02,17.215,34.1,423.3797861,1909.916906,245.1005
8584.763,180,3089.088714,962.154,514,175.196,175.196,706.387,634.739,209.1,11.226,25.203,49.9,561.0158095,2250.866952,272.7591667
9073.086,306,4960.1895,329.5481429,617.5,245.982,245.982,775.068,665.527,251.6,13.39,34.449,68.2,709.4529702,2588.717607,301.3723333
9310.591,231,3901.0851,334.748,714.8,332.532,332.532,823.542,686.459,299,15.766,44.148,87.4,650.2510083,2470.792683,326.0525
9500.17,456,6373.628375,771.81625,820.6,437.958,437.958,921.025,728.108,360.4,18.713,60.51,119.8,958.8763854,3060.028771,368.0926667
10021.948,459,14551.6054,445.045125,930,645.046,645.046,1065.848,773.754,454.6,23.004,88.972,176.1,1688.168377,4508.774088,430.3796667
6750.418,48,499.0242222,340.74175,113.8,8.255,8.255,578.819,562.576,125.1,6.81,12.526,22.8,193.8922477,1293.373162,218.1051667
7045.882,78,615.3722222,348.655,208.8,31.573,31.573,568.251,567.428,129.8,7.042,0,20.8,217.2745185,1388.047037,215.5535
7302.939,135,1674.8878,346.68275,314.4,60.292,60.292,583.651,577.906,139.3,7.564,12.245,24.2,328.0350458,1639.033592,224.1443333
7847.194,180,2943.5726,386.861,416.1,113.738,113.738,638.639,604.091,166.5,9.01,17.172,34,468.6184667,1981.244267,244.902
8619.649,150,4324.7468,481.0775,514,175.219,175.219,705.416,634.558,209.1,11.215,25.146,49.8,621.2914417,2377.448717,272.5391667
9082.097,180,4960.2105,461.3678,617.5,246.006,246.006,773.955,665.301,251.6,13.376,34.376,68.1,709.816525,2591.196883,301.118
9295.095,420,3901.0142,382.5701429,714.8,332.507,332.507,822.51,686.285,298.9,15.749,44.065,87.2,669.8422786,2507.66439,325.7848333
9498.619,384,5665.560889,1029.102333,820.6,438.01,438.01,919.952,727.937,360.4,18.692,60.411,119.6,915.1896018,2972.648704,367.832
9922.889,270,8084.292111,445.045875,930,644.813,644.813,1064.956,773.589,454.5,22.976,88.864,175.9,1133.312416,3382.839998,430.1308333
6888.229,54,505.672875,193.3827143,113.8,7.715,7.715,568.4,560.454,123.5,6.713,16.388,21.9,181.6367158,1293.799932,216.2258333
6945.283,72,744.180375,198.9954286,208.8,31.273,31.273,579.101,568.653,131,7.1,0,22.2,216.2146503,1366.755301,218.009
7254.448,117,1674.9158,462.244,314.4,60.304,60.304,582.853,577.762,139.3,7.557,12.211,24.2,336.0875667,1647.218633,223.9805
7993.125,216,2452.991667,309.489,416.1,113.737,113.737,637.763,603.93,166.5,9.001,17.129,33.9,424.1898056,1916.907111,244.7038333
8734.536,210,2402.652222,962.156,514,175.204,175.204,704.449,634.377,209,11.203,25.09,49.7,506.0862685,2166.424704,272.3031667
9065.109,360,2976.1423,461.368,617.5,246.007,246.007,772.846,665.076,251.5,13.362,34.302,67.9,559.3341917,2287.687717,300.831
9233.6,252,6501.588167,535.599,714.8,332.432,332.432,821.482,686.112,298.9,15.732,43.983,87.1,885.1800139,2928.336528,325.5515
9575.064,456,8498.477833,771.835,820.6,438.037,438.037,918.881,727.765,360.3,18.672,60.313,119.4,1135.693153,3426.668972,367.5551667
9928.836,378,14552.0406,890.09175,930,645.037,645.037,1064.072,773.426,454.4,22.949,88.757,175.7,1718.292529,4554.000892,429.884
6913.123,36,652.9967143,275.597,113.8,9.11,9.11,573.989,562.836,125.7,6.822,5.65,21.8,199.4508929,1333.437786,216.1328333
7010.207,72,676.2755556,198.8815714,208.8,31.131,31.131,581.881,569.133,131.4,7.123,0,22.7,210.8713439,1366.215855,218.7061667
7186.957,90,1046.83625,277.3464,314.4,60.305,60.305,582.057,577.618,139.3,7.549,12.178,24.1,265.9995542,1495.974108,223.8003333
7903.05,120,1839.740625,221.0635714,416.1,113.738,113.738,636.888,603.769,166.5,8.992,17.087,33.8,357.6180164,1768.948699,244.506
8570.428,150,3089.165714,384.8626,514,175.236,175.236,703.484,634.196,209,11.192,25.034,49.6,510.0838595,2147.282052,272.0843333
9039.12,306,4251.652,329.5485714,617.5,245.984,245.984,771.74,664.851,251.5,13.349,34.229,67.8,650.0114643,2464.967429,300.5781667
9262.103,378,6501.461333,535.6008,714.8,332.509,332.509,820.456,685.94,298.8,15.715,43.901,86.9,895.5493444,2954.079022,325.2853333
9596.506,384,5099.1567,1029.121667,820.6,438.005,438.005,917.814,727.594,360.2,18.651,60.214,119.2,867.7134473,2894.564895,367.2788333
9980.764,270,7276.0662,445.047,930,645.04,645.04,1063.185,773.263,454.3,22.922,88.65,175.5,1065.7511,3257.819533,429.6366667
6893.611,51,814.297,462.1546667,113.8,9.605,9.605,557.47,560.794,124.3,6.729,4.738,19.8,227.8577222,1390.744611,212.3051667
7005.12,60,618.2036,198.762,208.8,30.965,30.965,584.03,569.369,131.6,7.135,0,23,205.2358,1353.641767,219.189
7253.461,162,1674.9476,462.2443333,314.4,60.305,60.305,581.261,577.474,139.3,7.542,12.144,24,339.6602444,1654.559656,223.6201667
7846.991,180,1635.343778,309.4892,416.1,113.738,113.738,636.017,603.609,166.5,8.983,17.044,33.7,352.8551648,1750.276996,244.3088333
8654.314,165,4324.8456,384.863,514,175.21,175.21,702.521,634.016,209,11.18,24.978,49.4,614.1853,2369.705433,271.8491667
9045.132,270,4960.284333,384.4736667,617.5,245.962,245.962,770.637,664.627,251.5,13.335,34.156,67.6,710.5030833,2587.225333,300.3091667
9413.607,315,4334.241222,334.751125,714.8,332.373,332.373,819.433,685.768,298.8,15.697,43.819,86.8,692.8212789,2574.128725,325.0528333
9475.944,336,8498.669,1029.131333,820.6,437.975,437.975,916.749,727.424,360.1,18.631,60.115,119,1146.864111,3433.053222,367.0031667
9914.69,270,10394.48486,1780.1895,930,645.021,645.021,1062.302,773.101,454.2,22.894,88.544,175.3,1436.75478,3989.064227,429.3901667
